"ela_level.mmce_lda_10","ela_level.mmce_qda_10","ela_level.mmce_mda_10","ela_level.lda_qda_10","ela_level.lda_mda_10","ela_level.qda_mda_10","ela_level.mmce_lda_25","ela_level.mmce_qda_25","ela_level.mmce_mda_25","ela_level.lda_qda_25","ela_level.lda_mda_25","ela_level.qda_mda_25","ela_level.mmce_lda_50","ela_level.mmce_qda_50","ela_level.mmce_mda_50","ela_level.lda_qda_50","ela_level.lda_mda_50","ela_level.qda_mda_50","ela_level.costs_fun_evals","ela_level.costs_runtime","ela_meta.lin_simple.adj_r2","ela_meta.lin_simple.intercept","ela_meta.lin_simple.coef.min","ela_meta.lin_simple.coef.max","ela_meta.lin_simple.coef.max_by_min","ela_meta.lin_w_interact.adj_r2","ela_meta.quad_simple.adj_r2","ela_meta.quad_simple.cond","ela_meta.quad_w_interact.adj_r2","ela_meta.costs_fun_evals","ela_meta.costs_runtime","basic.dim","basic.observations","basic.lower_min","basic.lower_max","basic.upper_min","basic.upper_max","basic.objective_min","basic.objective_max","basic.blocks_min","basic.blocks_max","basic.cells_total","basic.cells_filled","basic.minimize_fun","basic.costs_fun_evals","basic.costs_runtime","disp.ratio_mean_02","disp.ratio_mean_05","disp.ratio_mean_10","disp.ratio_mean_25","disp.ratio_median_02","disp.ratio_median_05","disp.ratio_median_10","disp.ratio_median_25","disp.diff_mean_02","disp.diff_mean_05","disp.diff_mean_10","disp.diff_mean_25","disp.diff_median_02","disp.diff_median_05","disp.diff_median_10","disp.diff_median_25","disp.costs_fun_evals","disp.costs_runtime","pca.expl_var.cov_x","pca.expl_var.cor_x","pca.expl_var.cov_init","pca.expl_var.cor_init","pca.expl_var_PC1.cov_x","pca.expl_var_PC1.cor_x","pca.expl_var_PC1.cov_init","pca.expl_var_PC1.cor_init","pca.costs_fun_evals","pca.costs_runtime","ela_distr.skewness","ela_distr.kurtosis","ela_distr.number_of_peaks","ela_distr.costs_fun_evals","ela_distr.costs_runtime","ic.h.max","ic.eps.s","ic.eps.max","ic.eps.ratio","ic.m0","ic.costs_fun_evals","ic.costs_runtime","nbc.nn_nb.sd_ratio","nbc.nn_nb.mean_ratio","nbc.nn_nb.cor","nbc.dist_ratio.coeff_var","nbc.nb_fitness.cor","nbc.costs_fun_evals","nbc.costs_runtime","f"
"0.1","0.0733333333333333","0.1","1.36363636363636","1","0.733333333333333","0.32","0.12","0.113333333333333","2.66666666666667","2.82352941176471","1.05882352941176","0.286666666666667","0.16","0.22","1.79166666666667","1.3030303030303","0.727272727272727","0","5.089","0.237162704495245","0.31766307541709","0.00700901341236346","0.0259421001713133","3.70124847037003","0.244242618980638","1","1","1","0","0.0129999999999999","3","150","-4.96666666666667","-4.96666666666667","4.96666666666667","4.96666666666667","0","1","1","1","1","1","1","0","0","0.16800559047172","0.247880833644579","0.414841781915313","0.593367798300178","0.166725620490824","0.244311572614679","0.413435532646023","0.583301443632136","-5.5293293030001","-4.99848856945435","-3.888887287093","-2.70242602913289","-5.52536248100765","-5.01089747469014","-3.88945271846583","-2.76308815663004","0","0.00399999999999956","1","1","0.75","1","0.362130306073559","0.362130306073559","0.361850599760599","0.385706031433721","0","0.00699999999999967","0.520887254103505","0.211181898147779","1","0","0.0269999999999992","0.765412502789446","-0.815815815815816","0.0241759407916913","-1.27627627627628","0.371621621621622","0","0.236000000000001","0.84972714314854","0.79510730581453","0.672017530099934","0.275016643133719","-0.399736869895231","0","0.0170000000000012","1_1"
"0.0733333333333333","0.02","0.0266666666666667","3.66666666666667","2.75","0.75","0.133333333333333","0.08","0.0533333333333333","1.66666666666667","2.5","1.5","0.126666666666667","0.0866666666666667","0.113333333333333","1.46153846153846","1.11764705882353","0.764705882352941","0","3.855","0.880807799545126","0.376765711135612","0.0349843366598549","0.0478470846014228","1.36767162592304","0.881914025724049","1","1","1","0","0.00999999999999979","3","150","-4.96666666666667","-4.96666666666667","4.96666666666667","4.96666666666667","0","1","1","1","1","1","1","0","0.00100000000000122","0.358975983801222","0.432258053565813","0.464747600734221","0.643815248586012","0.469422867751258","0.488624754575501","0.491512928682413","0.633078538783355","-4.26016429449846","-3.77314095504647","-3.55721954602963","-2.36715867404903","-3.51820606981178","-3.39088020016759","-3.3717289947047","-2.43302101341114","0","0.00500000000000078","1","1","0.75","0.75","0.362130306073559","0.362130306073559","0.363232800711398","0.504534275249213","0","0.00399999999999956","0.439694473368948","-0.594063151212395","1","0","0.00300000000000011","0.724422411993857","-0.875875875875876","0.0259136604026995","-1.43643643643644","0.385135135135135","0","0.258000000000001","0.808826219898299","0.780246062557189","0.674128358727372","0.273333439857255","-0.267446327111574","0","0.0169999999999995","1_2"
"0.113333333333333","0.0733333333333333","0.0466666666666667","1.54545454545455","2.42857142857143","1.57142857142857","0.186666666666667","0.12","0.14","1.55555555555556","1.33333333333333","0.857142857142857","0.18","0.126666666666667","0.126666666666667","1.42105263157895","1.42105263157895","1","0","3.85","0.729003867332912","0.356584844055616","0.004943285804893","0.0680175888902789","13.7595905992231","0.731518990094294","1","1","1","0","0.0100000000000016","3","150","-4.96666666666667","-4.96666666666667","4.96666666666667","4.96666666666667","0","1","1","1","1","1","1","0","0.00100000000000122","0.265472737270258","0.39575280218817","0.468268459639189","0.625926944065297","0.232330712327991","0.38042519060609","0.455100145821973","0.643844336911376","-4.88157500958059","-4.01575022482538","-3.53382036438608","-2.48604207667124","-5.0903414100206","-4.10834113010776","-3.61317866505777","-2.36163403870335","0","0.00399999999999778","1","1","0.75","0.75","0.362130306073559","0.362130306073559","0.361811273298801","0.466487026730957","0","0.00400000000000134","0.576652617917165","-0.60170958233733","2","0","0.00200000000000244","0.789671340282025","-0.795795795795796","0.020104964162605","-1.43643643643644","0.466216216216216","0","0.215","0.807514314650177","0.777516024296901","0.597055047735214","0.284426666275977","-0.301365631668304","0","0.0160000000000018","1_3"
"0.1","0.0666666666666667","0.04","1.5","2.5","1.66666666666667","0.173333333333333","0.126666666666667","0.106666666666667","1.36842105263158","1.625","1.1875","0.133333333333333","0.12","0.0933333333333333","1.11111111111111","1.42857142857143","1.28571428571429","0","3.771","0.755270874638015","0.365247384992682","0.003946309564127","0.0681036345269019","17.2575499768143","0.757542212562705","1","1","1","0","0.00900000000000034","3","150","-4.96666666666667","-4.96666666666667","4.96666666666667","4.96666666666667","0","1","1","1","1","1","1","0","0.00100000000000122","0.356350303186407","0.372793901136073","0.480992546473738","0.667351031762625","0.313127970076764","0.36046095497439","0.489038854605706","0.656360924643113","-4.27761423478357","-4.16833216876418","-3.44925769739883","-2.21074284469113","-4.55458254413979","-4.24072206156802","-3.3881343425887","-2.27863774607292","0","0.00399999999999778","1","1","0.75","0.75","0.362130306073559","0.362130306073559","0.361589474100449","0.460150724091708","0","0.00400000000000134","0.664740739989685","-0.30744233131641","2","0","0.00300000000000011","0.795846877135756","-0.835835835835836","0.0333828586473176","-1.25625625625626","0.425675675675676","0","0.270999999999997","0.854447463899639","0.790818122877793","0.681194416765226","0.270655551927788","-0.297092433702184","0","0.0189999999999984","1_4"
"0.113333333333333","0.0533333333333333","0.0533333333333333","2.125","2.125","1","0.16","0.106666666666667","0.08","1.5","2","1.33333333333333","0.14","0.126666666666667","0.113333333333333","1.10526315789474","1.23529411764706","1.11764705882353","0","4.333","0.741196707207491","0.34867812827325","0.0122508262752552","0.0635100363445757","5.18414308697333","0.743598667877619","1","1","1","0","0.0279999999999987","3","150","-4.96666666666667","-4.96666666666667","4.96666666666667","4.96666666666667","0","1","1","1","1","1","1","0","0","0.275996324572274","0.380119843954883","0.443216947752879","0.615344568727806","0.256523105999941","0.376786105200873","0.448049108512601","0.613619473932373","-4.811636583342","-4.11964488212349","-3.70030953447073","-2.55637120073604","-4.9299239681697","-4.13247155636065","-3.65993341710515","-2.56205220588155","0","0.00500000000000256","1","1","0.75","0.75","0.362130306073559","0.362130306073559","0.361553488633627","0.463889205638542","0","0.00400000000000134","0.72521158148285","0.0591845201963919","3","0","0.00199999999999889","0.829762318729344","-0.895895895895896","0.0210534524276671","-1.37637637637638","0.47972972972973","0","0.271999999999998","0.840296024381599","0.785985580511195","0.653728500409088","0.283258330396887","-0.295020046396545","0","0.0209999999999972","1_5"
"0.106666666666667","0.0466666666666667","0.0666666666666667","2.28571428571429","1.6","0.7","0.213333333333333","0.1","0.0933333333333333","2.13333333333333","2.28571428571429","1.07142857142857","0.2","0.16","0.146666666666667","1.25","1.36363636363636","1.09090909090909","0","4.322","0.677386361448381","0.348596810905216","0.0182618768805017","0.0558728981420563","3.0595375550753","0.680380547739778","1","1","1","0","0.0120000000000005","3","150","-4.96666666666667","-4.96666666666667","4.96666666666667","4.96666666666667","0","1","1","1","1","1","1","0","0.000999999999997669","0.241482446136206","0.319436970530786","0.39845909654215","0.587786695553887","0.312319896548793","0.343131284646611","0.41648046649877","0.585895059996423","-5.04101144116698","-4.52293556096873","-3.99776453585604","-2.73951732999345","-4.55994080219157","-4.35563344321129","-3.86926205416505","-2.74589013530386","0","0.00499999999999545","1","1","0.75","0.75","0.362130306073559","0.362130306073559","0.362639437113374","0.472945580474334","0","0.00500000000000256","0.55675635038712","-0.470777211131951","1","0","0.00200000000000244","0.753102189478461","-0.835835835835836","0.0220466873523941","-1.2962962962963","0.358108108108108","0","0.297000000000004","0.832171058315746","0.792379127716434","0.68650272264699","0.268357134650977","-0.310028123945343","0","0.0210000000000008","1_6"
"0.1","0.0866666666666667","0.113333333333333","1.15384615384615","0.882352941176471","0.764705882352941","0.253333333333333","0.193333333333333","0.233333333333333","1.31034482758621","1.08571428571429","0.828571428571429","0.526666666666667","0.146666666666667","0.366666666666667","3.59090909090909","1.43636363636364","0.4","0","4.16","-0.00993933682757309","0.401090827369221","0.00120505972901456","0.00998849099187141","8.2887932866527","-0.000566061317434974","1","1","1","0","0.0120000000000005","3","150","-4.96666666666667","-4.96666666666667","4.96666666666667","4.96666666666667","0","0.999999999999998","1","1","1","1","1","0","0","0.175292287488824","0.290507571606539","0.435835536602584","0.622476825456006","0.212326120583069","0.253645791971017","0.435928155685124","0.626336638039329","-5.48090283897902","-4.71519667637781","-3.74936545660602","-2.50897112728348","-5.22298993899659","-4.94900316149718","-3.74030629263561","-2.47772591054677","0","0.00499999999999545","1","1","0.75","1","0.362130306073559","0.362130306073559","0.361411101800414","0.283353063954459","0","0.00399999999999778","0.532525660129996","-0.0612237328999785","1","0","0.00300000000000011","0.787757537344221","-0.735735735735735","0.0357823536098009","-1.05605605605606","0.439189189189189","0","0.287000000000006","0.825850084536404","0.791263305780728","0.623183378794893","0.279673023440624","-0.44349649343563","0","0.0209999999999937","1_7"
"0.0666666666666667","0.0533333333333333","0.0466666666666667","1.25","1.42857142857143","1.14285714285714","0.08","0.0533333333333333","0.0733333333333333","1.5","1.09090909090909","0.727272727272727","0.153333333333333","0.133333333333333","0.153333333333333","1.15","1","0.869565217391304","0","4.202","0.850181160017506","0.306963858350282","0.03026803004274","0.0471805875178787","1.5587597690123","0.851571632902913","1","1","1","0","0.0130000000000052","3","150","-4.96666666666667","-4.96666666666667","4.96666666666667","4.96666666666667","0","1","1","1","1","1","1","0","0.000999999999997669","0.242774659188727","0.451009285993733","0.491598828684735","0.66771408062607","0.22970542226269","0.48225520069786","0.508096779172987","0.678472904886046","-5.03242355714373","-3.64852264301977","-3.37876969128543","-2.20833006799927","-5.10774945662","-3.43311610094856","-3.26176307286124","-2.13201532611198","0","0.00499999999999545","1","1","0.75","0.75","0.362130306073559","0.362130306073559","0.362940649803091","0.500640425933916","0","0.00500000000000256","0.894835182876965","0.720996336665611","3","0","0.00200000000000244","0.74426930674383","-0.975975975975976","0.00876885609458743","-1.53653653653654","0.452702702702703","0","0.286000000000001","0.829928557664748","0.78072502267773","0.628293549784712","0.289207560761134","-0.326478037055159","0","0.0230000000000032","1_8"
"0.0933333333333333","0.0466666666666667","0.06","2","1.55555555555556","0.777777777777778","0.16","0.113333333333333","0.0933333333333333","1.41176470588235","1.71428571428571","1.21428571428571","0.16","0.133333333333333","0.126666666666667","1.2","1.26315789473684","1.05263157894737","0","4.305","0.748496404621762","0.293567760015702","0.0266458768598967","0.0433207841492263","1.62579690572789","0.750830616594013","1","1","1","0","0.0130000000000052","3","150","-4.96666666666667","-4.96666666666667","4.96666666666667","4.96666666666667","0","1","1","1","1","1","1","0","0.000999999999997669","0.33556219676855","0.390462987287662","0.481685084765206","0.661913335660422","0.29960046173595","0.416497872107497","0.480279240855152","0.681149336993264","-4.41576935295956","-4.05090566361421","-3.44465517576575","-2.24688108318694","-4.64428215435927","-3.86914663924316","-3.44621850112713","-2.11426816153829","0","0.00499999999999545","1","1","0.75","0.75","0.362130306073559","0.362130306073559","0.362774524573627","0.48709410904545","0","0.00499999999999545","1.00044941071187","0.964288066792033","3","0","0.00300000000000011","0.814584174778643","-0.935935935935936","0.0265108360190854","-1.51651651651652","0.493243243243243","0","0.286999999999999","0.837355959906525","0.785764703957197","0.595887833115408","0.285526243427354","-0.313248032587393","0","0.0189999999999984","1_9"
"0.1","0.0866666666666667","0.08","1.15384615384615","1.25","1.08333333333333","0.313333333333333","0.113333333333333","0.186666666666667","2.76470588235294","1.67857142857143","0.607142857142857","0.226666666666667","0.18","0.213333333333333","1.25925925925926","1.0625","0.84375","0","3.721","0.417582283370618","0.320104660713601","0.0120283002332064","0.0427979010139449","3.55810049501368","0.422987718648643","1","1","1","0","0.00900000000000034","3","150","-4.96666666666667","-4.96666666666667","4.96666666666667","4.96666666666667","0","1","1","1","1","1","1","0","0.000999999999997669","0.237047255003397","0.317911124478286","0.386984014636978","0.587046348150188","0.23167717879054","0.334968590317988","0.403286809457365","0.579563686329359","-5.07048715880907","-4.53307614027232","-4.07402647452528","-2.7444375849216","-5.09467492821906","-4.40975948632073","-3.9567479284419","-2.78787286677082","0","0.00500000000000256","1","1","0.75","0.75","0.362130306073559","0.362130306073559","0.361643248393136","0.406544382782975","0","0.00499999999999545","0.548508337775036","0.0884871557972251","2","0","0.00200000000000244","0.784681296279413","-0.795795795795796","0.0241759407916913","-1.31631631631632","0.405405405405405","0","0.224000000000004","0.858589692739993","0.794661799258905","0.673263413520719","0.275724136480525","-0.356195621855035","0","0.017000000000003","1_10"
